customer_id,region,city,age,gender,segment,signup_date,preferred_channel,preferred_category
GM03816,North America,Chicago,18,M,Standard,2020-04-25,In-Store,Sports
GM03817,Europe,Amsterdam,21,M,Budget,2021-09-23,In-Store,Beauty
GM03818,North America,Chicago,46,M,Standard,2023-06-14,Online,Fashion
GM03819,North America,Los Angeles,18,M,Budget,2020-09-26,Online,Home & Garden
GM03820,MENA,Dubai,60,M,Budget,2022-05-10,Mobile App,Fashion
GM03821,Europe,London,67,M,Standard,2020-10-17,Mobile App,Food & Grocery
GM03822,Europe,Paris,63,M,Standard,2023-12-28,In-Store,Electronics
GM03823,North America,Toronto,39,Other,Standard,2020-01-09,In-Store,Home & Garden
GM03824,Europe,Warsaw,28,M,Standard,2021-09-21,In-Store,Beauty
GM03825,Europe,Amsterdam,27,M,Standard,2022-05-13,Online,Fashion
GM03826,Central Asia,Almaty,34,F,Budget,2021-04-19,In-Store,Food & Grocery
GM03827,MENA,Cairo,53,F,Standard,2021-06-20,Online,Fashion
GM03828,MENA,Riyadh,64,F,Standard,2021-11-15,In-Store,Electronics
GM03829,North America,Toronto,43,M,Standard,2022-10-31,Online,Electronics
GM03830,Europe,Paris,65,F,Standard,2021-09-04,In-Store,Food & Grocery
GM03831,MENA,Istanbul,38,F,Premium,2022-02-15,In-Store,Sports
GM03832,North America,Toronto,30,F,Standard,2023-09-12,Online,Food & Grocery
GM03833,North America,New York,26,F,Standard,2021-08-17,Online,Sports
GM03834,MENA,Riyadh,28,F,Standard,2020-10-02,Online,Food & Grocery
GM03835,MENA,Riyadh,28,F,Standard,2021-01-04,In-Store,Food & Grocery
GM03836,Europe,Warsaw,23,F,Standard,2020-12-10,Online,Electronics
GM03837,Southeast Asia,Singapore,18,M,Budget,2021-01-02,Online,Sports
GM03838,Central Asia,Bishkek,71,F,Budget,2023-08-27,In-Store,Food & Grocery
GM03839,Southeast Asia,Singapore,23,F,Standard,2021-12-31,Mobile App,Fashion
GM03840,North America,Chicago,30,M,Premium,2020-01-15,Online,Electronics
GM03841,MENA,Cairo,39,Other,Budget,2022-01-27,In-Store,Home & Garden
GM03842,Central Asia,Tashkent,48,M,Standard,2021-11-18,Mobile App,Electronics
GM03843,MENA,Riyadh,39,M,Standard,2020-01-04,Mobile App,Food & Grocery
GM03844,MENA,Riyadh,54,F,Premium,2023-10-31,Online,Beauty
GM03845,Europe,Warsaw,64,M,Premium,2023-10-24,Mobile App,Beauty
GM03846,North America,Los Angeles,44,M,Premium,2024-01-28,In-Store,Electronics
GM03847,Southeast Asia,Singapore,67,M,Premium,2021-06-16,Call Center,Home & Garden
GM03848,North America,Los Angeles,69,M,Budget,2022-09-12,In-Store,Electronics
GM03849,North America,Chicago,31,M,Standard,2023-03-06,Mobile App,Home & Garden
GM03850,Central Asia,Almaty,64,M,Standard,2022-04-13,Mobile App,Food & Grocery
GM03851,MENA,Dubai,22,M,Budget,2020-12-28,In-Store,Fashion
GM03852,Central Asia,Almaty,53,Other,Budget,2023-05-24,Mobile App,Fashion
GM03853,North America,Los Angeles,49,Other,Budget,2023-10-23,Online,Home & Garden
GM03854,Southeast Asia,Singapore,51,M,Budget,2020-04-26,Online,Sports
GM03855,North America,Los Angeles,24,F,Standard,2023-04-17,In-Store,Fashion
GM03856,Central Asia,Bishkek,59,M,Budget,2023-06-23,Mobile App,Beauty
GM03857,Europe,Warsaw,65,M,Standard,2020-05-07,In-Store,Electronics
GM03858,North America,Los Angeles,27,M,Premium,2023-10-13,In-Store,Food & Grocery
GM03859,MENA,Dubai,67,F,Standard,2020-03-18,In-Store,Sports
GM03860,North America,Los Angeles,34,F,Standard,2022-01-10,Online,Beauty
GM03861,North America,Toronto,47,M,Budget,2023-08-09,Online,Electronics
GM03862,North America,Toronto,38,M,Standard,2022-02-12,Mobile App,Beauty
GM03863,MENA,Dubai,30,M,Standard,2020-03-22,Call Center,Sports
GM03864,Europe,Warsaw,18,F,Premium,2020-12-07,Online,Home & Garden
GM03865,Central Asia,Almaty,18,F,Standard,2023-09-23,In-Store,Electronics
GM03866,Europe,Amsterdam,64,M,Premium,2022-03-29,Online,Beauty
GM03867,MENA,Istanbul,50,F,Standard,2021-07-31,Online,Food & Grocery
GM03868,North America,New York,55,M,Budget,2020-04-05,Online,Food & Grocery
GM03869,North America,Los Angeles,42,F,Standard,2023-03-14,In-Store,Beauty
GM03870,Central Asia,Almaty,43,F,Standard,2021-07-30,Online,Sports
GM03871,MENA,Riyadh,30,M,Standard,2021-06-04,Online,Sports
GM03872,Europe,Paris,45,F,Premium,2023-11-21,Mobile App,Food & Grocery
GM03873,Europe,Paris,50,F,Standard,2022-09-22,Call Center,Food & Grocery
GM03874,North America,Los Angeles,54,M,Premium,2020-12-22,Online,Sports
GM03875,Central Asia,Tashkent,58,M,Standard,2020-07-04,In-Store,Home & Garden
GM03876,MENA,Riyadh,47,F,Premium,2021-06-26,Online,Fashion
GM03877,Europe,Warsaw,66,M,Premium,2020-05-30,Mobile App,Beauty
GM03878,Southeast Asia,Manila,65,M,Standard,2023-09-04,In-Store,Home & Garden
GM03879,North America,New York,25,M,Standard,2022-12-18,Mobile App,Beauty
GM03880,Europe,London,66,F,Premium,2020-01-10,Online,Food & Grocery
GM03881,MENA,Cairo,64,F,Standard,2022-05-06,In-Store,Home & Garden
GM03882,North America,Chicago,18,F,Budget,2023-02-21,In-Store,Food & Grocery
GM03883,Southeast Asia,Bangkok,29,F,Standard,2020-12-21,Online,Food & Grocery
GM03884,Europe,Warsaw,22,M,Premium,2023-10-01,Online,Food & Grocery
GM03885,Southeast Asia,Bangkok,41,F,Standard,2022-03-04,In-Store,Electronics
GM03886,Southeast Asia,Singapore,23,F,Standard,2020-08-24,Mobile App,Fashion
GM03887,Southeast Asia,Jakarta,42,M,Premium,2020-11-28,Online,Food & Grocery
GM03888,North America,Chicago,18,M,Budget,2020-01-17,In-Store,Beauty
GM03889,North America,New York,42,M,Budget,2023-12-18,Online,Sports
GM03890,MENA,Istanbul,18,F,Budget,2020-11-19,Online,Fashion
GM03891,North America,Los Angeles,49,F,Budget,2020-01-23,In-Store,Beauty
GM03892,MENA,Cairo,59,F,Standard,2022-07-19,Online,Electronics
GM03893,North America,New York,59,Other,Standard,2021-04-03,In-Store,Food & Grocery
GM03894,MENA,Cairo,20,M,Standard,2024-01-23,Online,Beauty
GM03895,North America,Chicago,66,F,Budget,2021-06-04,In-Store,Beauty
GM03896,North America,Chicago,36,F,Standard,2021-12-19,In-Store,Beauty
GM03897,Europe,London,60,M,Standard,2021-07-10,Call Center,Fashion
GM03898,North America,Los Angeles,46,Other,Standard,2023-12-15,Online,Food & Grocery
GM03899,MENA,Riyadh,67,M,Budget,2021-02-06,Mobile App,Beauty
GM03900,North America,Los Angeles,19,F,Premium,2023-09-16,Online,Sports
GM03901,MENA,Dubai,26,F,Standard,2021-04-01,In-Store,Food & Grocery
GM03902,MENA,Dubai,34,F,Budget,2022-11-16,In-Store,Home & Garden
GM03903,Southeast Asia,Bangkok,63,F,Standard,2021-01-31,Online,Sports
GM03904,Europe,Warsaw,53,M,Budget,2023-04-26,In-Store,Electronics
GM03905,North America,New York,34,F,Standard,2020-05-19,Online,Fashion
GM03906,MENA,Dubai,66,M,Premium,2021-06-04,Online,Home & Garden
GM03907,MENA,Riyadh,29,F,Budget,2022-01-15,Online,Fashion
GM03908,Europe,Berlin,37,F,Standard,2020-04-01,Mobile App,Fashion
GM03909,North America,Chicago,67,F,Standard,2020-03-17,Mobile App,Beauty
GM03910,Europe,London,20,M,Standard,2022-05-01,Online,Sports
GM03911,Central Asia,Almaty,60,F,Standard,2023-06-21,In-Store,Home & Garden
GM03912,Europe,Warsaw,67,F,Standard,2022-04-24,Online,Beauty
GM03913,Central Asia,Bishkek,21,F,Standard,2021-10-28,Online,Home & Garden
GM03914,Southeast Asia,Singapore,34,M,Standard,2022-08-16,Mobile App,Food & Grocery
GM03915,Southeast Asia,Bangkok,67,M,Budget,2022-09-15,In-Store,Food & Grocery
GM03916,MENA,Dubai,54,M,Standard,2022-03-07,Online,Sports
GM03917,North America,Chicago,63,F,Standard,2020-03-28,Online,Beauty
GM03918,Europe,Paris,59,F,Standard,2022-07-03,Mobile App,Home & Garden
GM03919,North America,New York,32,Other,Standard,2023-08-10,Online,Food & Grocery
GM03920,North America,New York,50,M,Budget,2020-04-04,Online,Beauty
GM03921,Southeast Asia,Singapore,33,M,Premium,2023-06-30,In-Store,Fashion
GM03922,MENA,Dubai,28,F,Budget,2021-07-04,In-Store,Food & Grocery
GM03923,North America,Toronto,37,F,Standard,2021-02-02,In-Store,Electronics
GM03924,Europe,Paris,55,F,Standard,2022-02-05,Mobile App,Home & Garden
GM03925,Southeast Asia,Singapore,41,F,Premium,2022-12-13,Online,Food & Grocery
GM03926,Central Asia,Almaty,71,M,Standard,2020-08-30,Mobile App,Sports
GM03927,North America,Los Angeles,33,F,Standard,2023-02-07,Online,Home & Garden
GM03928,North America,Chicago,47,F,Standard,2021-09-15,In-Store,Electronics
GM03929,North America,Chicago,51,F,Standard,2021-12-01,Mobile App,Home & Garden
GM03930,Europe,Amsterdam,18,M,Budget,2023-05-29,In-Store,Home & Garden
GM03931,Southeast Asia,Manila,41,M,Standard,2021-07-17,Mobile App,Food & Grocery
GM03932,Europe,Amsterdam,41,M,Standard,2020-06-10,Mobile App,Home & Garden
GM03933,North America,Los Angeles,26,F,Standard,2020-02-04,Online,Sports
GM03934,Europe,London,39,M,Standard,2022-08-23,Mobile App,Electronics
GM03935,Europe,Amsterdam,29,M,Budget,2020-02-06,Mobile App,Food & Grocery
GM03936,MENA,Dubai,34,M,Standard,2022-04-25,In-Store,Electronics
GM03937,MENA,Dubai,42,F,Standard,2022-04-08,Online,Sports
GM03938,Europe,Warsaw,45,M,Standard,2021-09-14,Online,Home & Garden
GM03939,Europe,London,32,F,Standard,2023-10-25,Online,Home & Garden
GM03940,MENA,Dubai,47,M,Standard,2023-04-15,Online,Food & Grocery
GM03941,North America,New York,68,M,Premium,2021-06-04,In-Store,Electronics
GM03942,Southeast Asia,Jakarta,44,F,Budget,2023-07-22,Online,Home & Garden
GM03943,Central Asia,Astana,39,M,Standard,2020-04-14,Online,Fashion
GM03944,MENA,Cairo,27,M,Standard,2020-06-04,In-Store,Home & Garden
GM03945,Central Asia,Tashkent,48,M,Premium,2020-12-01,In-Store,Home & Garden
GM03946,Central Asia,Astana,44,F,Standard,2022-11-15,In-Store,Beauty
GM03947,North America,Los Angeles,29,F,Budget,2020-10-22,Mobile App,Electronics
GM03948,North America,Chicago,63,M,Budget,2023-10-10,Online,Electronics
GM03949,Europe,Amsterdam,48,M,Standard,2022-06-04,Online,Fashion
GM03950,Europe,Amsterdam,49,Other,Premium,2020-03-09,Online,Fashion
GM03951,Central Asia,Astana,49,F,Standard,2023-09-12,In-Store,Fashion
GM03952,North America,Chicago,58,M,Standard,2020-05-30,Online,Electronics
GM03953,Southeast Asia,Bangkok,62,F,Standard,2022-05-06,Mobile App,Beauty
GM03954,Europe,Warsaw,52,F,Budget,2021-07-30,Online,Beauty
GM03955,Europe,Berlin,70,F,Standard,2021-10-23,Mobile App,Sports
GM03956,Southeast Asia,Bangkok,63,M,Premium,2023-09-05,In-Store,Electronics
GM03957,Southeast Asia,Manila,38,M,Budget,2022-01-26,In-Store,Sports
GM03958,MENA,Cairo,27,M,Premium,2021-03-27,Mobile App,Home & Garden
GM03959,Central Asia,Almaty,33,F,Budget,2021-07-23,Mobile App,Fashion
GM03960,Central Asia,Tashkent,24,F,Standard,2023-02-09,In-Store,Sports
GM03961,North America,Los Angeles,21,M,Budget,2021-09-26,Mobile App,Food & Grocery
GM03962,MENA,Dubai,44,F,Premium,2024-01-25,In-Store,Sports
GM03963,Central Asia,Almaty,69,F,Premium,2020-12-27,Mobile App,Electronics
GM03964,North America,New York,42,Other,Standard,2020-07-21,Online,Fashion
GM03965,Central Asia,Astana,48,F,Standard,2021-05-01,Mobile App,Fashion
GM03966,North America,New York,28,Other,Standard,2020-01-04,Online,Beauty
GM03967,Europe,Warsaw,65,M,Budget,2023-02-26,Online,Sports
GM03968,Central Asia,Bishkek,37,F,Budget,2022-11-15,In-Store,Beauty
GM03969,North America,New York,53,F,Standard,2022-03-11,Online,Sports
GM03970,MENA,Cairo,71,M,Premium,2022-09-03,Online,Electronics
GM03971,Southeast Asia,Bangkok,71,M,Standard,2020-01-27,Online,Electronics
GM03972,MENA,Cairo,34,Other,Standard,2022-12-01,In-Store,Home & Garden
GM03973,Europe,Berlin,62,M,Standard,2022-08-22,Mobile App,Sports
GM03974,North America,Chicago,28,F,Budget,2020-03-04,In-Store,Sports
GM03975,Europe,Warsaw,47,M,Premium,2022-11-14,Mobile App,Fashion
GM03976,Southeast Asia,Bangkok,52,M,Standard,2020-03-12,In-Store,Fashion
GM03977,MENA,Riyadh,58,M,Premium,2022-06-18,Online,Beauty
GM03978,MENA,Riyadh,55,M,Budget,2020-09-24,Online,Home & Garden
GM03979,Central Asia,Almaty,39,F,Standard,2020-04-04,In-Store,Electronics
GM03980,MENA,Cairo,70,F,Standard,2021-01-29,Online,Sports
GM03981,North America,Toronto,60,M,Premium,2022-05-18,Online,Beauty
GM03982,North America,New York,65,M,Premium,2020-12-29,In-Store,Home & Garden
GM03983,Europe,Berlin,68,M,Premium,2023-08-31,In-Store,Fashion
GM03984,Europe,Warsaw,44,M,Standard,2020-04-26,Online,Home & Garden
GM03985,North America,New York,54,F,Standard,2020-06-12,Mobile App,Beauty
GM03986,Southeast Asia,Manila,63,M,Standard,2022-05-26,Mobile App,Electronics
GM03987,Central Asia,Astana,66,M,Budget,2022-02-28,Mobile App,Fashion
GM03988,MENA,Cairo,52,F,Standard,2021-07-30,Call Center,Food & Grocery
GM03989,Europe,London,21,M,Standard,2020-11-01,Online,Fashion
GM03990,Southeast Asia,Jakarta,33,M,Premium,2022-02-10,In-Store,Electronics
GM03991,Central Asia,Astana,33,M,Standard,2020-07-18,Mobile App,Fashion
GM03992,Europe,Berlin,38,F,Standard,2020-06-28,In-Store,Beauty
GM03993,North America,Chicago,43,F,Premium,2020-12-23,Mobile App,Fashion
GM03994,Central Asia,Tashkent,53,F,Premium,2022-01-09,In-Store,Sports
GM03995,MENA,Cairo,36,M,Budget,2023-06-29,In-Store,Home & Garden
GM03996,MENA,Riyadh,34,M,Budget,2023-08-15,Online,Beauty
GM03997,Europe,Berlin,62,F,Premium,2021-03-05,Call Center,Electronics
GM03998,MENA,Dubai,43,F,Standard,2022-10-24,Mobile App,Beauty
GM03999,MENA,Cairo,39,Other,Budget,2021-10-14,Mobile App,Sports
GM04000,Europe,Warsaw,45,M,Premium,2021-11-08,In-Store,Fashion
GM04001,North America,New York,18,M,Standard,2020-09-10,Online,Fashion
GM04002,North America,Toronto,61,F,Budget,2022-07-29,Online,Food & Grocery
GM04003,North America,Los Angeles,53,F,Budget,2023-01-24,Mobile App,Beauty
GM04004,Europe,Amsterdam,60,F,Standard,2020-06-15,Online,Fashion
GM04005,Europe,Amsterdam,54,F,Premium,2023-09-16,Online,Fashion
GM04006,Europe,Paris,19,F,Standard,2022-08-22,In-Store,Sports
GM04007,Europe,Warsaw,34,F,Budget,2022-05-03,In-Store,Electronics
GM04008,MENA,Cairo,57,F,Budget,2022-12-21,In-Store,Food & Grocery
GM04009,North America,Toronto,55,F,Standard,2020-06-22,In-Store,Food & Grocery
GM04010,Central Asia,Tashkent,38,F,Budget,2023-06-30,In-Store,Food & Grocery
GM04011,Central Asia,Tashkent,26,M,Standard,2024-01-24,Mobile App,Home & Garden
GM04012,MENA,Istanbul,30,M,Standard,2021-09-15,Online,Beauty
GM04013,North America,Toronto,28,F,Budget,2023-05-23,Online,Electronics
GM04014,Europe,London,33,M,Standard,2023-06-16,In-Store,Home & Garden
GM04015,North America,Los Angeles,33,F,Standard,2021-02-18,Call Center,Electronics
GM04016,Europe,Berlin,19,M,Standard,2022-01-08,Online,Beauty
GM04017,Southeast Asia,Bangkok,59,M,Standard,2021-11-05,Online,Food & Grocery
GM04018,Southeast Asia,Manila,61,F,Standard,2020-05-05,In-Store,Sports
GM04019,Europe,Paris,25,M,Standard,2022-07-29,In-Store,Sports
GM04020,Europe,Paris,60,M,Budget,2020-09-09,Call Center,Sports
GM04021,MENA,Riyadh,59,M,Standard,2020-07-15,Mobile App,Electronics
GM04022,Europe,Paris,30,F,Budget,2021-02-16,In-Store,Beauty
GM04023,North America,Chicago,34,M,Premium,2024-01-19,In-Store,Fashion
GM04024,North America,Chicago,56,F,Standard,2022-02-14,Online,Fashion
GM04025,North America,Chicago,41,M,Standard,2022-12-13,In-Store,Sports
GM04026,North America,Los Angeles,20,F,Budget,2023-09-24,Mobile App,Electronics
GM04027,MENA,Cairo,47,M,Premium,2023-10-14,Online,Fashion
GM04028,Europe,Amsterdam,69,M,Standard,2023-03-20,Online,Electronics
GM04029,North America,New York,30,M,Budget,2023-01-28,Mobile App,Beauty
GM04030,Europe,Berlin,36,M,Standard,2020-08-21,In-Store,Sports
GM04031,North America,New York,24,F,Budget,2022-12-21,In-Store,Home & Garden
GM04032,Europe,Paris,26,M,Budget,2020-07-14,Online,Sports
GM04033,Central Asia,Almaty,36,M,Standard,2021-06-25,In-Store,Home & Garden
GM04034,Southeast Asia,Bangkok,62,F,Premium,2023-02-03,Mobile App,Fashion
GM04035,Europe,Paris,71,M,Standard,2020-10-21,Online,Food & Grocery
GM04036,Southeast Asia,Singapore,57,M,Standard,2021-10-06,In-Store,Home & Garden
GM04037,Southeast Asia,Singapore,39,F,Budget,2024-01-14,Online,Food & Grocery
GM04038,North America,New York,35,F,Budget,2020-06-04,In-Store,Electronics
GM04039,North America,New York,40,M,Premium,2021-02-09,Mobile App,Food & Grocery
GM04040,North America,Chicago,19,M,Standard,2022-06-14,In-Store,Home & Garden
GM04041,Southeast Asia,Bangkok,67,F,Standard,2021-12-26,Mobile App,Fashion
GM04042,Europe,London,67,M,Premium,2022-01-07,Mobile App,Fashion
GM04043,MENA,Cairo,28,Other,Standard,2022-03-07,Mobile App,Sports
GM04044,North America,Chicago,48,M,Standard,2021-07-07,Mobile App,Fashion
GM04045,MENA,Riyadh,50,F,Standard,2021-01-09,Online,Electronics
GM04046,MENA,Cairo,31,M,Standard,2021-03-30,Mobile App,Home & Garden
GM04047,Europe,Amsterdam,33,F,Standard,2020-07-20,Online,Beauty
GM04048,North America,Toronto,28,M,Premium,2024-01-15,Online,Fashion
GM04049,Southeast Asia,Jakarta,50,F,Budget,2023-04-25,Online,Food & Grocery
GM04050,Europe,Berlin,24,M,Standard,2022-05-03,Online,Home & Garden
GM04051,Southeast Asia,Manila,48,M,Budget,2021-12-24,In-Store,Sports
GM04052,North America,New York,65,F,Standard,2023-10-23,In-Store,Beauty
GM04053,North America,Chicago,63,F,Budget,2020-12-05,Online,Sports
GM04054,North America,Los Angeles,64,F,Budget,2020-09-18,In-Store,Electronics
GM04055,North America,New York,31,M,Standard,2021-06-26,In-Store,Sports
GM04056,Central Asia,Almaty,45,F,Standard,2021-07-04,Mobile App,Home & Garden
GM04057,North America,Toronto,70,M,Budget,2023-08-22,Online,Beauty
GM04058,Central Asia,Almaty,60,Other,Standard,2021-09-29,Online,Sports
GM04059,Southeast Asia,Manila,33,F,Budget,2020-06-13,Online,Sports
GM04060,Southeast Asia,Bangkok,36,M,Budget,2022-01-27,Online,Food & Grocery
GM04061,Europe,Berlin,34,F,Standard,2021-09-12,In-Store,Food & Grocery
GM04062,Europe,Warsaw,43,F,Premium,2023-01-16,In-Store,Electronics
GM04063,North America,Toronto,23,M,Standard,2023-05-08,Online,Home & Garden
GM04064,Europe,Amsterdam,60,F,Budget,2023-07-18,Online,Sports
GM04065,Southeast Asia,Jakarta,66,M,Standard,2020-02-20,Online,Home & Garden
GM04066,Central Asia,Astana,26,F,Premium,2021-05-03,Call Center,Fashion
GM04067,Europe,Berlin,67,M,Standard,2020-07-16,Online,Electronics
GM04068,Southeast Asia,Manila,34,M,Standard,2022-11-12,Mobile App,Food & Grocery
GM04069,North America,Toronto,48,M,Standard,2021-10-26,Mobile App,Electronics
GM04070,North America,New York,29,F,Standard,2023-05-31,Online,Electronics
GM04071,Europe,Paris,40,F,Standard,2023-05-29,Call Center,Home & Garden
GM04072,North America,Los Angeles,71,Other,Premium,2021-10-24,Mobile App,Food & Grocery
GM04073,North America,Toronto,71,M,Budget,2020-09-22,In-Store,Food & Grocery
GM04074,North America,New York,22,M,Standard,2020-03-13,In-Store,Sports
GM04075,North America,Toronto,60,F,Budget,2020-03-17,In-Store,Sports
GM04076,North America,Los Angeles,53,F,Budget,2021-06-27,Online,Home & Garden
GM04077,MENA,Istanbul,53,M,Standard,2022-05-30,Online,Home & Garden
GM04078,Europe,Amsterdam,20,M,Standard,2021-03-10,Mobile App,Fashion
GM04079,North America,Chicago,41,F,Standard,2022-12-24,Mobile App,Beauty
GM04080,Europe,London,34,M,Standard,2020-12-22,Online,Beauty
GM04081,North America,New York,56,F,Standard,2022-07-24,Mobile App,Electronics
GM04082,Europe,Paris,43,F,Budget,2020-01-18,Mobile App,Sports
GM04083,North America,New York,21,F,Standard,2021-11-06,Online,Food & Grocery
GM04084,North America,Los Angeles,62,F,Budget,2021-07-28,In-Store,Electronics
GM04085,Europe,Paris,29,M,Premium,2022-01-20,In-Store,Food & Grocery
GM04086,Central Asia,Almaty,18,F,Premium,2023-12-30,Mobile App,Sports
GM04087,Europe,Amsterdam,38,F,Budget,2022-09-22,Mobile App,Sports
GM04088,North America,Chicago,36,M,Standard,2024-01-04,Online,Fashion
GM04089,North America,Los Angeles,38,F,Standard,2022-10-29,In-Store,Home & Garden
GM04090,Central Asia,Astana,69,M,Standard,2024-02-02,Mobile App,Home & Garden
GM04091,North America,Los Angeles,35,F,Standard,2021-09-23,Mobile App,Home & Garden
GM04092,Europe,Amsterdam,60,M,Standard,2023-10-03,Online,Beauty
GM04093,MENA,Riyadh,69,F,Premium,2021-01-06,In-Store,Home & Garden
GM04094,Southeast Asia,Manila,20,M,Standard,2022-08-27,Mobile App,Beauty
GM04095,Europe,Paris,66,M,Standard,2023-04-13,Online,Food & Grocery
GM04096,MENA,Cairo,61,Other,Budget,2023-02-27,In-Store,Electronics
GM04097,Central Asia,Bishkek,49,F,Standard,2023-08-09,Mobile App,Beauty
GM04098,Central Asia,Bishkek,27,M,Premium,2020-12-18,Online,Sports
GM04099,Europe,Warsaw,57,M,Standard,2020-08-11,Mobile App,Fashion
GM04100,Central Asia,Astana,32,M,Premium,2022-08-11,Online,Fashion
GM04101,North America,Toronto,22,F,Standard,2021-01-02,Online,Sports
GM04102,MENA,Istanbul,21,F,Premium,2023-01-18,Online,Food & Grocery
GM04103,MENA,Riyadh,45,F,Standard,2021-10-17,Online,Electronics
GM04104,Europe,Berlin,70,F,Premium,2022-12-31,Online,Fashion
GM04105,Europe,London,69,F,Standard,2021-03-08,In-Store,Sports
GM04106,North America,Los Angeles,68,M,Budget,2023-10-03,Online,Fashion
GM04107,Southeast Asia,Bangkok,70,M,Standard,2023-07-10,Mobile App,Beauty
GM04108,Central Asia,Almaty,21,F,Premium,2023-07-18,In-Store,Food & Grocery
GM04109,Southeast Asia,Bangkok,32,F,Standard,2021-05-23,In-Store,Fashion
GM04110,North America,Toronto,34,F,Standard,2021-05-22,In-Store,Food & Grocery
GM04111,North America,Los Angeles,61,F,Budget,2021-09-08,In-Store,Food & Grocery
GM04112,MENA,Dubai,20,F,Premium,2021-02-23,In-Store,Beauty
GM04113,Central Asia,Almaty,27,F,Budget,2022-12-31,Online,Food & Grocery
GM04114,Central Asia,Bishkek,64,M,Standard,2020-03-14,Mobile App,Beauty
GM04115,North America,Los Angeles,59,M,Standard,2021-07-27,In-Store,Fashion
GM04116,Europe,London,40,Other,Budget,2020-05-25,Online,Fashion
GM04117,Southeast Asia,Manila,35,F,Standard,2020-02-15,In-Store,Food & Grocery
GM04118,MENA,Istanbul,18,M,Budget,2023-02-02,In-Store,Beauty
GM04119,Europe,Amsterdam,52,M,Standard,2023-02-06,Online,Fashion
GM04120,North America,Toronto,70,M,Standard,2023-09-02,Mobile App,Food & Grocery
GM04121,Europe,Warsaw,48,M,Standard,2020-04-30,In-Store,Electronics
GM04122,MENA,Riyadh,61,F,Standard,2022-12-02,In-Store,Home & Garden
GM04123,North America,Chicago,18,M,Standard,2020-04-08,In-Store,Home & Garden
GM04124,Southeast Asia,Singapore,20,F,Standard,2021-12-06,Call Center,Sports
GM04125,North America,Toronto,20,M,Premium,2020-11-06,Online,Food & Grocery
GM04126,North America,New York,54,F,Standard,2023-05-22,In-Store,Home & Garden
GM04127,North America,Toronto,36,M,Standard,2024-01-26,Online,Electronics
GM04128,Southeast Asia,Bangkok,46,F,Budget,2021-02-26,Mobile App,Food & Grocery
GM04129,Europe,Berlin,42,F,Standard,2023-11-13,Online,Home & Garden
GM04130,Central Asia,Astana,50,F,Standard,2023-02-09,Online,Home & Garden
GM04131,Europe,Warsaw,53,M,Premium,2020-09-28,Mobile App,Electronics
GM04132,Europe,Berlin,46,M,Budget,2022-04-04,In-Store,Beauty
GM04133,North America,New York,43,M,Standard,2023-01-30,Online,Home & Garden
GM04134,North America,Toronto,21,M,Budget,2020-07-28,In-Store,Sports
GM04135,North America,Los Angeles,66,F,Budget,2022-01-08,Mobile App,Home & Garden
GM04136,Central Asia,Almaty,31,F,Standard,2022-03-03,Online,Home & Garden
GM04137,North America,Chicago,67,F,Standard,2022-11-11,Online,Electronics
GM04138,Europe,Warsaw,44,F,Budget,2022-01-29,Call Center,Electronics
GM04139,North America,New York,50,M,Premium,2020-06-07,In-Store,Food & Grocery
GM04140,North America,Los Angeles,39,M,Standard,2022-01-10,Online,Sports
GM04141,Europe,London,65,M,Budget,2020-12-08,Mobile App,Fashion
GM04142,Europe,Berlin,20,F,Standard,2023-11-24,In-Store,Electronics
GM04143,Central Asia,Bishkek,40,F,Budget,2024-01-17,Online,Fashion
GM04144,North America,Chicago,38,M,Budget,2021-11-29,Online,Sports
GM04145,Southeast Asia,Manila,58,M,Standard,2023-03-12,Online,Home & Garden
GM04146,North America,Toronto,40,F,Standard,2021-01-31,Mobile App,Food & Grocery
GM04147,Central Asia,Almaty,21,F,Standard,2021-06-19,Online,Home & Garden
GM04148,MENA,Istanbul,38,F,Premium,2020-05-20,Online,Food & Grocery
GM04149,North America,Toronto,54,M,Budget,2022-08-18,Mobile App,Fashion
GM04150,North America,Toronto,60,M,Budget,2020-08-27,Online,Sports
GM04151,Central Asia,Tashkent,48,Other,Standard,2020-10-18,In-Store,Sports
GM04152,Central Asia,Almaty,38,F,Standard,2022-03-27,Online,Electronics
GM04153,North America,Los Angeles,43,M,Premium,2020-03-22,In-Store,Fashion
GM04154,Europe,Amsterdam,58,F,Budget,2021-07-13,Online,Food & Grocery
GM04155,Europe,Warsaw,52,F,Standard,2022-05-19,Online,Electronics
GM04156,Central Asia,Astana,55,M,Budget,2020-06-19,In-Store,Fashion
GM04157,MENA,Riyadh,41,M,Standard,2022-09-03,In-Store,Electronics
GM04158,Southeast Asia,Manila,28,M,Budget,2021-08-02,In-Store,Electronics
GM04159,Southeast Asia,Manila,58,M,Standard,2021-06-09,In-Store,Sports
GM04160,North America,Toronto,46,F,Standard,2021-06-25,In-Store,Sports
GM04161,MENA,Dubai,64,M,Standard,2020-04-19,In-Store,Home & Garden
GM04162,Central Asia,Astana,20,F,Budget,2023-05-20,In-Store,Home & Garden
GM04163,MENA,Riyadh,18,Other,Standard,2024-01-01,In-Store,Sports
GM04164,MENA,Istanbul,69,M,Standard,2020-11-17,In-Store,Sports
GM04165,North America,Toronto,71,M,Premium,2022-06-18,In-Store,Electronics
