review_id,customer_id,transaction_id,region,category,rating,review_text,sentiment_label,review_date
REV0002639,GM00563,TXN0006686,Europe,Beauty,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2022-01-21
REV0002640,GM04534,TXN0052597,Europe,Food & Grocery,4,Great value for money. Highly recommend to everyone.,Positive,2023-07-02
REV0002641,GM00873,TXN0010370,North America,Fashion,5,Super happy with my purchase. Fits perfectly.,Positive,2022-08-16
REV0002642,GM04352,TXN0050484,North America,Beauty,2,Would not recommend. Waste of money.,Negative,2022-07-14
REV0002643,GM04960,TXN0057796,North America,Electronics,3,Decent product. Does what it says. Nothing special.,Neutral,2024-02-22
REV0002644,GM04208,TXN0048917,MENA,Electronics,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2024-04-27
REV0002645,GM02721,TXN0031773,Southeast Asia,Home & Garden,5,Customer service was incredibly helpful and responsive.,Positive,2023-02-01
REV0002646,GM02986,TXN0035055,Southeast Asia,Home & Garden,5,Great value for money. Highly recommend to everyone.,Positive,2022-07-24
REV0002647,GM01484,TXN0017456,Central Asia,Beauty,3,Decent product. Does what it says. Nothing special.,Neutral,2023-05-15
REV0002648,GM02260,TXN0026539,MENA,Electronics,4,Great value for money. Highly recommend to everyone.,Positive,2023-11-06
REV0002649,GM00170,TXN0001968,North America,Home & Garden,5,Customer service was incredibly helpful and responsive.,Positive,2024-02-19
REV0002650,GM00525,TXN0006205,North America,Food & Grocery,4,Perfect experience from browsing to delivery. 5 stars.,Positive,2022-03-06
REV0002651,GM02829,TXN0033081,MENA,Food & Grocery,4,Perfect experience from browsing to delivery. 5 stars.,Positive,2023-04-03
REV0002652,GM01595,TXN0018674,North America,Home & Garden,5,The product quality is outstanding and durable.,Positive,2022-08-16
REV0002653,GM00153,TXN0001794,Europe,Food & Grocery,4,Fast delivery and excellent quality. Will buy again.,Positive,2023-07-27
REV0002654,GM00526,TXN0006233,MENA,Home & Garden,4,Great value for money. Highly recommend to everyone.,Positive,2024-04-29
REV0002655,GM03128,TXN0036727,Central Asia,Home & Garden,5,Super happy with my purchase. Fits perfectly.,Positive,2023-11-01
REV0002656,GM01089,TXN0012832,Southeast Asia,Sports,5,Fast delivery and excellent quality. Will buy again.,Positive,2024-03-20
REV0002657,GM04309,TXN0050062,North America,Electronics,5,Great value for money. Highly recommend to everyone.,Positive,2023-08-30
REV0002658,GM02229,TXN0026183,Europe,Food & Grocery,4,Perfect experience from browsing to delivery. 5 stars.,Positive,2022-07-09
REV0002659,GM02000,TXN0023312,Europe,Electronics,4,The product quality is outstanding and durable.,Positive,2023-02-14
REV0002660,GM01732,TXN0020121,North America,Sports,1,Not as described. Poor quality material. Returning it.,Negative,2022-11-17
REV0002661,GM02797,TXN0032631,Central Asia,Home & Garden,1,Not as described. Poor quality material. Returning it.,Negative,2022-07-04
REV0002662,GM03418,TXN0039991,North America,Fashion,4,Absolutely love this product! Exceeded my expectations.,Positive,2022-10-13
REV0002663,GM01649,TXN0019220,North America,Beauty,5,The product quality is outstanding and durable.,Positive,2022-04-09
REV0002664,GM00828,TXN0009843,Europe,Beauty,5,Customer service was incredibly helpful and responsive.,Positive,2023-05-30
REV0002665,GM01168,TXN0013718,MENA,Electronics,4,Absolutely love this product! Exceeded my expectations.,Positive,2023-10-12
REV0002666,GM00300,TXN0003716,Central Asia,Food & Grocery,5,Super happy with my purchase. Fits perfectly.,Positive,2022-09-14
REV0002667,GM03628,TXN0042335,Southeast Asia,Fashion,5,The product quality is outstanding and durable.,Positive,2022-05-07
REV0002668,GM01610,TXN0018869,MENA,Electronics,5,The product quality is outstanding and durable.,Positive,2022-04-18
REV0002669,GM03870,TXN0045056,Central Asia,Fashion,5,Super happy with my purchase. Fits perfectly.,Positive,2023-04-28
REV0002670,GM02125,TXN0024778,Southeast Asia,Beauty,5,Absolutely love this product! Exceeded my expectations.,Positive,2024-01-01
REV0002671,GM02904,TXN0034015,MENA,Home & Garden,5,The product quality is outstanding and durable.,Positive,2022-01-04
REV0002672,GM04723,TXN0054846,Europe,Fashion,3,Average quality. Okay for the price.,Neutral,2024-01-25
REV0002673,GM03182,TXN0037217,Europe,Sports,2,Not as described. Poor quality material. Returning it.,Negative,2024-02-08
REV0002674,GM03021,TXN0035497,Europe,Beauty,4,Customer service was incredibly helpful and responsive.,Positive,2024-05-11
REV0002675,GM00129,TXN0001487,Central Asia,Beauty,1,Delivery was extremely late and packaging was damaged.,Negative,2023-09-30
REV0002676,GM04737,TXN0055038,MENA,Food & Grocery,4,Great value for money. Highly recommend to everyone.,Positive,2022-10-28
REV0002677,GM03562,TXN0041588,North America,Beauty,3,It arrived on time. Product is acceptable.,Neutral,2022-04-13
REV0002678,GM00254,TXN0003137,Europe,Electronics,2,Product stopped working after a few days. Very frustrating.,Negative,2024-01-01
REV0002679,GM03736,TXN0043732,MENA,Sports,5,Absolutely love this product! Exceeded my expectations.,Positive,2023-05-16
REV0002680,GM03135,TXN0036768,Europe,Beauty,4,Customer service was incredibly helpful and responsive.,Positive,2022-12-05
REV0002681,GM01074,TXN0012636,Central Asia,Fashion,3,Average quality. Okay for the price.,Neutral,2022-10-28
REV0002682,GM04501,TXN0052186,North America,Food & Grocery,5,Super happy with my purchase. Fits perfectly.,Positive,2023-06-24
REV0002683,GM04211,TXN0048957,Central Asia,Electronics,4,Perfect experience from browsing to delivery. 5 stars.,Positive,2022-05-12
REV0002684,GM04829,TXN0056219,Europe,Electronics,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2022-08-25
REV0002685,GM03580,TXN0041775,MENA,Electronics,1,Very disappointed. The product broke after one week.,Negative,2023-09-28
REV0002686,GM04919,TXN0057232,North America,Electronics,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2023-10-26
REV0002687,GM00892,TXN0010641,Southeast Asia,Electronics,5,Great value for money. Highly recommend to everyone.,Positive,2022-04-07
REV0002688,GM00886,TXN0010539,Europe,Food & Grocery,4,Great value for money. Highly recommend to everyone.,Positive,2022-08-17
REV0002689,GM01259,TXN0014767,Central Asia,Home & Garden,5,Absolutely love this product! Exceeded my expectations.,Positive,2023-05-25
REV0002690,GM04545,TXN0052727,MENA,Electronics,4,Super happy with my purchase. Fits perfectly.,Positive,2022-12-29
REV0002691,GM01357,TXN0016014,Southeast Asia,Sports,3,Average quality. Okay for the price.,Neutral,2022-01-02
REV0002692,GM01012,TXN0012008,Southeast Asia,Sports,5,Great value for money. Highly recommend to everyone.,Positive,2023-11-11
REV0002693,GM03195,TXN0037417,Europe,Sports,4,Fast delivery and excellent quality. Will buy again.,Positive,2023-08-21
REV0002694,GM03536,TXN0041282,Europe,Home & Garden,5,Super happy with my purchase. Fits perfectly.,Positive,2022-10-10
REV0002695,GM00342,TXN0004249,MENA,Beauty,4,Fast delivery and excellent quality. Will buy again.,Positive,2022-09-29
REV0002696,GM02216,TXN0026011,Europe,Home & Garden,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2023-11-05
REV0002697,GM03202,TXN0037474,MENA,Fashion,4,The product quality is outstanding and durable.,Positive,2022-03-26
REV0002698,GM00121,TXN0001411,North America,Home & Garden,5,Great value for money. Highly recommend to everyone.,Positive,2022-06-20
REV0002699,GM01964,TXN0022824,MENA,Food & Grocery,5,Super happy with my purchase. Fits perfectly.,Positive,2024-02-24
REV0002700,GM00083,TXN0001031,Europe,Home & Garden,1,Product stopped working after a few days. Very frustrating.,Negative,2023-02-22
REV0002701,GM03682,TXN0043062,Europe,Food & Grocery,3,"Not bad, not great. Expected better for the price.",Neutral,2023-12-12
REV0002702,GM03994,TXN0046557,Central Asia,Food & Grocery,5,Super happy with my purchase. Fits perfectly.,Positive,2024-03-03
REV0002703,GM01713,TXN0019821,North America,Beauty,2,Very disappointed. The product broke after one week.,Negative,2022-12-10
REV0002704,GM00989,TXN0011787,Europe,Home & Garden,3,It arrived on time. Product is acceptable.,Neutral,2024-01-03
REV0002705,GM02081,TXN0024191,Central Asia,Electronics,4,Super happy with my purchase. Fits perfectly.,Positive,2022-07-08
REV0002706,GM00307,TXN0003789,MENA,Food & Grocery,5,Absolutely love this product! Exceeded my expectations.,Positive,2024-04-25
REV0002707,GM02282,TXN0026813,Europe,Food & Grocery,3,"Not bad, not great. Expected better for the price.",Neutral,2022-06-12
REV0002708,GM00710,TXN0008482,North America,Home & Garden,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2024-01-06
REV0002709,GM02179,TXN0025570,North America,Fashion,5,The product quality is outstanding and durable.,Positive,2022-04-18
REV0002710,GM00479,TXN0005804,Southeast Asia,Food & Grocery,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2022-10-24
REV0002711,GM00299,TXN0003698,North America,Sports,3,It arrived on time. Product is acceptable.,Neutral,2022-08-13
REV0002712,GM01355,TXN0015956,MENA,Electronics,1,Product stopped working after a few days. Very frustrating.,Negative,2024-04-27
REV0002713,GM04703,TXN0054622,North America,Food & Grocery,4,Perfect experience from browsing to delivery. 5 stars.,Positive,2022-08-04
REV0002714,GM03108,TXN0036412,Central Asia,Beauty,3,Decent product. Does what it says. Nothing special.,Neutral,2022-01-17
REV0002715,GM04996,TXN0058227,Southeast Asia,Fashion,2,Terrible customer service. Waited 3 weeks for a response.,Negative,2023-10-14
REV0002716,GM01706,TXN0019747,Central Asia,Fashion,4,The product quality is outstanding and durable.,Positive,2023-10-08
REV0002717,GM01939,TXN0022446,MENA,Electronics,4,Great value for money. Highly recommend to everyone.,Positive,2022-05-10
REV0002718,GM01782,TXN0020686,Southeast Asia,Electronics,5,Customer service was incredibly helpful and responsive.,Positive,2022-05-23
REV0002719,GM03894,TXN0045397,MENA,Food & Grocery,4,Absolutely love this product! Exceeded my expectations.,Positive,2022-09-29
REV0002720,GM00413,TXN0005059,Southeast Asia,Home & Garden,3,It arrived on time. Product is acceptable.,Neutral,2023-07-29
REV0002721,GM01066,TXN0012545,North America,Electronics,3,"Not bad, not great. Expected better for the price.",Neutral,2022-11-14
REV0002722,GM04775,TXN0055475,Europe,Fashion,3,Works fine. Packaging could be improved.,Neutral,2023-06-10
REV0002723,GM03467,TXN0040488,MENA,Beauty,5,The product quality is outstanding and durable.,Positive,2023-12-08
REV0002724,GM03776,TXN0044090,Southeast Asia,Home & Garden,2,Would not recommend. Waste of money.,Negative,2023-04-12
REV0002725,GM02991,TXN0035118,Europe,Sports,5,The product quality is outstanding and durable.,Positive,2023-03-30
REV0002726,GM01422,TXN0016696,MENA,Home & Garden,4,Great value for money. Highly recommend to everyone.,Positive,2022-12-10
REV0002727,GM00976,TXN0011646,Europe,Electronics,3,"Not bad, not great. Expected better for the price.",Neutral,2023-08-02
REV0002728,GM03126,TXN0036683,North America,Sports,5,The product quality is outstanding and durable.,Positive,2023-10-26
REV0002729,GM01949,TXN0022644,Europe,Electronics,4,Absolutely love this product! Exceeded my expectations.,Positive,2023-12-16
REV0002730,GM02653,TXN0031063,Europe,Sports,2,Very disappointed. The product broke after one week.,Negative,2023-03-22
REV0002731,GM03385,TXN0039566,Central Asia,Home & Garden,2,Product stopped working after a few days. Very frustrating.,Negative,2024-02-13
REV0002732,GM04071,TXN0047388,Europe,Food & Grocery,5,The product quality is outstanding and durable.,Positive,2022-05-30
REV0002733,GM02638,TXN0030863,North America,Electronics,5,Fast delivery and excellent quality. Will buy again.,Positive,2022-05-28
REV0002734,GM02378,TXN0027908,North America,Food & Grocery,4,The product quality is outstanding and durable.,Positive,2023-07-13
REV0002735,GM02522,TXN0029561,Europe,Home & Garden,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2022-10-16
REV0002736,GM02668,TXN0031232,North America,Home & Garden,3,Average quality. Okay for the price.,Neutral,2024-02-23
REV0002737,GM00814,TXN0009721,Southeast Asia,Food & Grocery,3,Decent product. Does what it says. Nothing special.,Neutral,2022-02-14
REV0002738,GM01721,TXN0019960,Europe,Beauty,4,Perfect experience from browsing to delivery. 5 stars.,Positive,2022-05-31
REV0002739,GM04704,TXN0054637,North America,Fashion,5,Fast delivery and excellent quality. Will buy again.,Positive,2022-08-10
REV0002740,GM00227,TXN0002808,Southeast Asia,Food & Grocery,3,It arrived on time. Product is acceptable.,Neutral,2023-05-01
REV0002741,GM01721,TXN0019949,Europe,Food & Grocery,5,Great value for money. Highly recommend to everyone.,Positive,2022-05-04
REV0002742,GM00971,TXN0011528,North America,Electronics,4,Customer service was incredibly helpful and responsive.,Positive,2022-11-01
REV0002743,GM03356,TXN0039218,Central Asia,Home & Garden,2,Very disappointed. The product broke after one week.,Negative,2022-12-15
REV0002744,GM04585,TXN0053205,North America,Beauty,4,Absolutely love this product! Exceeded my expectations.,Positive,2023-12-29
REV0002745,GM03452,TXN0040337,North America,Food & Grocery,4,Fast delivery and excellent quality. Will buy again.,Positive,2022-03-09
REV0002746,GM01696,TXN0019659,Central Asia,Food & Grocery,1,Terrible customer service. Waited 3 weeks for a response.,Negative,2024-04-26
REV0002747,GM03989,TXN0046473,Europe,Home & Garden,2,Would not recommend. Waste of money.,Negative,2023-06-16
REV0002748,GM00634,TXN0007482,MENA,Sports,4,The product quality is outstanding and durable.,Positive,2022-07-28
REV0002749,GM02109,TXN0024526,Europe,Home & Garden,2,Product stopped working after a few days. Very frustrating.,Negative,2023-11-16
REV0002750,GM00337,TXN0004156,Southeast Asia,Fashion,1,Terrible customer service. Waited 3 weeks for a response.,Negative,2022-12-15
REV0002751,GM01391,TXN0016426,Europe,Home & Garden,1,Would not recommend. Waste of money.,Negative,2022-05-28
REV0002752,GM02201,TXN0025831,Southeast Asia,Home & Garden,3,"Not bad, not great. Expected better for the price.",Neutral,2022-09-13
REV0002753,GM01793,TXN0020814,MENA,Sports,4,Super happy with my purchase. Fits perfectly.,Positive,2024-05-26
REV0002754,GM01797,TXN0020874,North America,Electronics,1,Not as described. Poor quality material. Returning it.,Negative,2023-04-25
REV0002755,GM01161,TXN0013652,North America,Home & Garden,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2022-06-13
REV0002756,GM03843,TXN0044687,MENA,Home & Garden,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2022-12-06
REV0002757,GM00415,TXN0005071,North America,Fashion,4,Super happy with my purchase. Fits perfectly.,Positive,2023-03-28
REV0002758,GM02794,TXN0032598,Europe,Sports,2,Product stopped working after a few days. Very frustrating.,Negative,2023-01-27
REV0002759,GM04048,TXN0047173,North America,Food & Grocery,5,Fast delivery and excellent quality. Will buy again.,Positive,2024-01-24
REV0002760,GM01827,TXN0021222,Central Asia,Food & Grocery,1,Not as described. Poor quality material. Returning it.,Negative,2022-09-08
REV0002761,GM01248,TXN0014665,Central Asia,Electronics,4,Fast delivery and excellent quality. Will buy again.,Positive,2024-06-17
REV0002762,GM01092,TXN0012913,North America,Beauty,3,Works fine. Packaging could be improved.,Neutral,2023-08-31
REV0002763,GM03801,TXN0044313,Europe,Sports,4,Super happy with my purchase. Fits perfectly.,Positive,2023-06-24
REV0002764,GM02400,TXN0028217,North America,Electronics,5,Great value for money. Highly recommend to everyone.,Positive,2022-01-24
REV0002765,GM02411,TXN0028320,North America,Fashion,3,It arrived on time. Product is acceptable.,Neutral,2024-01-11
REV0002766,GM03394,TXN0039678,Europe,Beauty,5,Fast delivery and excellent quality. Will buy again.,Positive,2022-10-21
REV0002767,GM00966,TXN0011430,Europe,Food & Grocery,5,Absolutely love this product! Exceeded my expectations.,Positive,2023-03-13
REV0002768,GM01275,TXN0015005,MENA,Home & Garden,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2024-01-04
REV0002769,GM03008,TXN0035356,Central Asia,Sports,5,Great value for money. Highly recommend to everyone.,Positive,2024-06-03
REV0002770,GM00645,TXN0007653,Central Asia,Beauty,5,Fast delivery and excellent quality. Will buy again.,Positive,2023-09-05
REV0002771,GM02482,TXN0029054,Southeast Asia,Food & Grocery,3,"Not bad, not great. Expected better for the price.",Neutral,2022-01-16
REV0002772,GM00873,TXN0010372,North America,Home & Garden,4,Perfect experience from browsing to delivery. 5 stars.,Positive,2022-03-09
REV0002773,GM03625,TXN0042305,Europe,Food & Grocery,5,Super happy with my purchase. Fits perfectly.,Positive,2024-05-02
REV0002774,GM00241,TXN0002970,Southeast Asia,Beauty,5,Customer service was incredibly helpful and responsive.,Positive,2022-11-29
REV0002775,GM02160,TXN0025341,North America,Electronics,1,Terrible customer service. Waited 3 weeks for a response.,Negative,2023-03-26
REV0002776,GM04496,TXN0052122,North America,Beauty,3,Decent product. Does what it says. Nothing special.,Neutral,2022-11-27
REV0002777,GM02901,TXN0033993,Europe,Beauty,4,Absolutely love this product! Exceeded my expectations.,Positive,2022-10-08
REV0002778,GM03590,TXN0041891,Europe,Home & Garden,4,Customer service was incredibly helpful and responsive.,Positive,2024-02-25
REV0002779,GM04247,TXN0049386,Europe,Fashion,5,The product quality is outstanding and durable.,Positive,2023-10-20
REV0002780,GM04642,TXN0053936,Europe,Sports,4,Customer service was incredibly helpful and responsive.,Positive,2022-09-03
REV0002781,GM00598,TXN0007065,Europe,Electronics,2,Product stopped working after a few days. Very frustrating.,Negative,2023-06-08
REV0002782,GM01843,TXN0021374,MENA,Home & Garden,5,Fast delivery and excellent quality. Will buy again.,Positive,2022-03-27
REV0002783,GM01420,TXN0016672,Southeast Asia,Food & Grocery,5,Absolutely love this product! Exceeded my expectations.,Positive,2023-05-02
REV0002784,GM03152,TXN0036942,Europe,Electronics,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2023-07-22
REV0002785,GM01652,TXN0019262,Europe,Sports,1,Terrible customer service. Waited 3 weeks for a response.,Negative,2023-03-07
REV0002786,GM02354,TXN0027601,Southeast Asia,Beauty,4,Great value for money. Highly recommend to everyone.,Positive,2023-04-12
REV0002787,GM02477,TXN0029022,Europe,Beauty,5,The product quality is outstanding and durable.,Positive,2022-10-23
REV0002788,GM01971,TXN0022910,Central Asia,Food & Grocery,5,Super happy with my purchase. Fits perfectly.,Positive,2023-09-22
REV0002789,GM01381,TXN0016308,Europe,Electronics,5,Fast delivery and excellent quality. Will buy again.,Positive,2022-12-08
REV0002790,GM04276,TXN0049750,North America,Electronics,2,Very disappointed. The product broke after one week.,Negative,2022-04-24
REV0002791,GM03940,TXN0045881,MENA,Food & Grocery,1,Delivery was extremely late and packaging was damaged.,Negative,2023-08-01
REV0002792,GM04585,TXN0053198,North America,Electronics,2,Would not recommend. Waste of money.,Negative,2023-11-26
REV0002793,GM01672,TXN0019416,Southeast Asia,Electronics,4,Perfect experience from browsing to delivery. 5 stars.,Positive,2024-05-27
REV0002794,GM02797,TXN0032634,Central Asia,Beauty,2,Would not recommend. Waste of money.,Negative,2022-10-21
REV0002795,GM02324,TXN0027284,Europe,Fashion,1,Not as described. Poor quality material. Returning it.,Negative,2023-12-03
REV0002796,GM03796,TXN0044259,North America,Home & Garden,4,Fast delivery and excellent quality. Will buy again.,Positive,2023-10-14
REV0002797,GM03604,TXN0042088,Europe,Fashion,1,Very disappointed. The product broke after one week.,Negative,2023-12-26
REV0002798,GM03615,TXN0042188,Europe,Home & Garden,5,Great value for money. Highly recommend to everyone.,Positive,2022-07-20
REV0002799,GM00723,TXN0008633,Central Asia,Fashion,4,Fast delivery and excellent quality. Will buy again.,Positive,2022-11-09
REV0002800,GM03070,TXN0036031,North America,Fashion,4,Customer service was incredibly helpful and responsive.,Positive,2024-06-15
REV0002801,GM01876,TXN0021727,MENA,Electronics,4,Absolutely love this product! Exceeded my expectations.,Positive,2023-08-02
REV0002802,GM04282,TXN0049815,North America,Fashion,1,Very disappointed. The product broke after one week.,Negative,2024-02-08
REV0002803,GM02132,TXN0024889,Central Asia,Electronics,4,The product quality is outstanding and durable.,Positive,2023-04-01
REV0002804,GM03514,TXN0041008,North America,Food & Grocery,3,Works fine. Packaging could be improved.,Neutral,2022-04-06
REV0002805,GM02522,TXN0029583,Europe,Home & Garden,4,Perfect experience from browsing to delivery. 5 stars.,Positive,2023-02-05
REV0002806,GM01888,TXN0021865,Europe,Sports,4,Super happy with my purchase. Fits perfectly.,Positive,2024-01-12
REV0002807,GM00868,TXN0010308,Europe,Sports,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2024-04-06
REV0002808,GM03288,TXN0038425,North America,Home & Garden,5,Super happy with my purchase. Fits perfectly.,Positive,2024-02-27
REV0002809,GM01034,TXN0012204,Europe,Sports,4,The product quality is outstanding and durable.,Positive,2022-02-27
REV0002810,GM03352,TXN0039166,MENA,Fashion,4,Perfect experience from browsing to delivery. 5 stars.,Positive,2022-07-25
REV0002811,GM03726,TXN0043596,Southeast Asia,Beauty,4,Absolutely love this product! Exceeded my expectations.,Positive,2023-10-27
REV0002812,GM00647,TXN0007679,North America,Sports,5,Fast delivery and excellent quality. Will buy again.,Positive,2023-12-23
REV0002813,GM01032,TXN0012182,North America,Sports,5,The product quality is outstanding and durable.,Positive,2024-05-17
REV0002814,GM03181,TXN0037201,Central Asia,Sports,2,Terrible customer service. Waited 3 weeks for a response.,Negative,2023-06-10
REV0002815,GM04186,TXN0048688,North America,Beauty,1,Terrible customer service. Waited 3 weeks for a response.,Negative,2022-04-17
REV0002816,GM01411,TXN0016613,Europe,Electronics,4,Super happy with my purchase. Fits perfectly.,Positive,2024-04-08
REV0002817,GM03207,TXN0037579,Southeast Asia,Food & Grocery,3,It arrived on time. Product is acceptable.,Neutral,2024-03-19
REV0002818,GM04677,TXN0054339,Central Asia,Fashion,2,Not as described. Poor quality material. Returning it.,Negative,2023-01-29
REV0002819,GM00655,TXN0007822,MENA,Food & Grocery,1,Product stopped working after a few days. Very frustrating.,Negative,2022-04-03
REV0002820,GM00391,TXN0004829,Southeast Asia,Beauty,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2023-12-29
REV0002821,GM02965,TXN0034804,Southeast Asia,Beauty,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2023-04-10
REV0002822,GM03054,TXN0035870,Europe,Sports,2,Terrible customer service. Waited 3 weeks for a response.,Negative,2023-08-30
REV0002823,GM01962,TXN0022811,MENA,Home & Garden,4,Perfect experience from browsing to delivery. 5 stars.,Positive,2024-04-12
REV0002824,GM02651,TXN0031057,Europe,Fashion,4,Super happy with my purchase. Fits perfectly.,Positive,2023-08-30
REV0002825,GM04463,TXN0051752,Southeast Asia,Home & Garden,1,Terrible customer service. Waited 3 weeks for a response.,Negative,2022-01-27
REV0002826,GM01406,TXN0016592,MENA,Fashion,2,Would not recommend. Waste of money.,Negative,2023-04-19
REV0002827,GM00360,TXN0004465,North America,Electronics,5,Fast delivery and excellent quality. Will buy again.,Positive,2023-06-21
REV0002828,GM03312,TXN0038697,North America,Beauty,5,Super happy with my purchase. Fits perfectly.,Positive,2024-05-04
REV0002829,GM03188,TXN0037308,Europe,Sports,5,Great value for money. Highly recommend to everyone.,Positive,2022-12-18
REV0002830,GM00660,TXN0007877,North America,Fashion,5,The product quality is outstanding and durable.,Positive,2022-05-16
REV0002831,GM03520,TXN0041109,Europe,Sports,4,The product quality is outstanding and durable.,Positive,2022-03-04
REV0002832,GM02847,TXN0033274,North America,Electronics,4,Fast delivery and excellent quality. Will buy again.,Positive,2023-07-26
REV0002833,GM01455,TXN0017129,Central Asia,Electronics,4,Perfect experience from browsing to delivery. 5 stars.,Positive,2022-05-05
REV0002834,GM03577,TXN0041734,Europe,Food & Grocery,3,Average quality. Okay for the price.,Neutral,2023-11-26
REV0002835,GM00106,TXN0001279,Europe,Food & Grocery,4,Perfect experience from browsing to delivery. 5 stars.,Positive,2023-11-13
REV0002836,GM00063,TXN0000801,North America,Fashion,5,Super happy with my purchase. Fits perfectly.,Positive,2022-04-15
REV0002837,GM04885,TXN0056859,Central Asia,Electronics,4,Fast delivery and excellent quality. Will buy again.,Positive,2022-08-12
REV0002838,GM01588,TXN0018574,MENA,Sports,5,Absolutely love this product! Exceeded my expectations.,Positive,2024-05-05
REV0002839,GM04829,TXN0056210,Europe,Home & Garden,3,It arrived on time. Product is acceptable.,Neutral,2022-09-09
REV0002840,GM02927,TXN0034317,North America,Home & Garden,4,Great value for money. Highly recommend to everyone.,Positive,2024-02-22
REV0002841,GM03740,TXN0043769,North America,Home & Garden,4,Fast delivery and excellent quality. Will buy again.,Positive,2023-05-02
REV0002842,GM04131,TXN0048122,Europe,Sports,5,Customer service was incredibly helpful and responsive.,Positive,2023-03-12
REV0002843,GM04638,TXN0053885,North America,Food & Grocery,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2024-01-05
REV0002844,GM02399,TXN0028187,North America,Electronics,5,Fast delivery and excellent quality. Will buy again.,Positive,2023-10-30
REV0002845,GM03155,TXN0036963,MENA,Home & Garden,4,Great value for money. Highly recommend to everyone.,Positive,2022-04-21
REV0002846,GM00496,TXN0005932,Europe,Sports,4,Customer service was incredibly helpful and responsive.,Positive,2023-06-22
REV0002847,GM04787,TXN0055670,Southeast Asia,Electronics,5,The product quality is outstanding and durable.,Positive,2022-12-11
REV0002848,GM01182,TXN0013912,Europe,Food & Grocery,3,"Not bad, not great. Expected better for the price.",Neutral,2022-12-12
REV0002849,GM02148,TXN0025135,Europe,Beauty,5,Absolutely love this product! Exceeded my expectations.,Positive,2023-04-28
REV0002850,GM04731,TXN0054948,Europe,Home & Garden,5,Absolutely love this product! Exceeded my expectations.,Positive,2024-06-01
REV0002851,GM02288,TXN0026890,Europe,Fashion,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2022-02-10
REV0002852,GM01964,TXN0022828,MENA,Sports,4,Fast delivery and excellent quality. Will buy again.,Positive,2023-01-13
REV0002853,GM02795,TXN0032613,MENA,Sports,2,Not as described. Poor quality material. Returning it.,Negative,2022-01-14
REV0002854,GM04516,TXN0052387,MENA,Beauty,4,The product quality is outstanding and durable.,Positive,2023-10-27
REV0002855,GM04018,TXN0046768,Southeast Asia,Food & Grocery,2,Delivery was extremely late and packaging was damaged.,Negative,2024-05-07
REV0002856,GM03047,TXN0035751,MENA,Food & Grocery,3,Average quality. Okay for the price.,Neutral,2024-04-16
REV0002857,GM04352,TXN0050479,North America,Food & Grocery,2,Product stopped working after a few days. Very frustrating.,Negative,2024-03-02
REV0002858,GM02363,TXN0027712,Europe,Fashion,4,Perfect experience from browsing to delivery. 5 stars.,Positive,2023-04-19
REV0002859,GM03771,TXN0044043,MENA,Sports,4,The product quality is outstanding and durable.,Positive,2023-02-10
REV0002860,GM00944,TXN0011211,North America,Food & Grocery,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2023-11-03
REV0002861,GM02546,TXN0029865,MENA,Fashion,4,The product quality is outstanding and durable.,Positive,2022-06-13
REV0002862,GM02142,TXN0025045,MENA,Fashion,1,Would not recommend. Waste of money.,Negative,2023-02-17
REV0002863,GM04513,TXN0052353,Central Asia,Home & Garden,5,Great value for money. Highly recommend to everyone.,Positive,2022-10-26
REV0002864,GM03362,TXN0039309,Europe,Beauty,1,Very disappointed. The product broke after one week.,Negative,2022-04-21
REV0002865,GM02185,TXN0025645,North America,Home & Garden,1,Very disappointed. The product broke after one week.,Negative,2022-08-07
REV0002866,GM01685,TXN0019578,Europe,Beauty,3,Works fine. Packaging could be improved.,Neutral,2022-12-03
REV0002867,GM03719,TXN0043509,MENA,Electronics,4,Absolutely love this product! Exceeded my expectations.,Positive,2022-03-21
REV0002868,GM04224,TXN0049095,North America,Food & Grocery,2,Very disappointed. The product broke after one week.,Negative,2023-04-07
REV0002869,GM00460,TXN0005628,Central Asia,Sports,4,Great value for money. Highly recommend to everyone.,Positive,2023-04-02
REV0002870,GM01120,TXN0013198,Europe,Beauty,5,Fast delivery and excellent quality. Will buy again.,Positive,2024-06-02
REV0002871,GM01745,TXN0020249,MENA,Food & Grocery,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2022-09-22
